hash,from,to,value,timeStamp,blockNumber,tokenSymbol,contractAddress,isError,gasPrice,gasUsed
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,55497530359833,1603681006,11129486,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17580068143754,1603681006,11129486,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,60729149575080,1603681006,11129486,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,55474714549754,1603681006,11129486,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17594026231718,1603681006,11129486,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0000000000000000000000000000000000000000,60729149575080,1603681006,11129486,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,55832734980516,1603681006,11129486,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17580086407989,1603681006,11129486,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,61278952325279,1603681006,11129486,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,55809937434672,1603681006,11129486,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17594007962972,1603681006,11129486,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0000000000000000000000000000000000000000,61278952325279,1603681006,11129486,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,56167392613150,1603681006,11129486,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,50165496489468,1603681006,11129486,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18699849742322,1603681006,11129486,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,38569483943,1603681006,11129486,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,93610102822614578664,1603681006,11129486,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,700000000000.0,9263587
0x7eb9651a0d8afc3dcec913e889a64a35ef69a94fb82bd84adeb8d738a4208383,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,73610102822614578664,1603681006,11129486,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,700000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,18726159980089,1603681008,11129487,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,50000000000000,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,17637529180188,1603681008,11129487,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17632289665615,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,61619974828793,1603681008,11129487,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,55940449595986,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,17655166709368,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17646276109253,1603681008,11129487,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0000000000000000000000000000000000000000,61619974828793,1603681008,11129487,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,56304850302631,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17632308032895,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,62186260020119,1603681008,11129487,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,56281991626158,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17646257737475,1603681008,11129487,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0000000000000000000000000000000000000000,62186260020119,1603681008,11129487,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,56645833867203,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17632326377490,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,62755164772185,1603681008,11129487,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,56622993535325,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17646239388423,1603681008,11129487,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0000000000000000000000000000000000000000,62755164772185,1603681008,11129487,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,56986263720831,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,50165496489468,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18752345674676,1603681008,11129487,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,38754535444,1603681008,11129487,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,93991216819792163521,1603681008,11129487,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,725000000000.0,9263587
0x6a3c14a9cdcc4844436254dfba4ab825284ed95f6a6f35954d9f583534841d4f,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,73991216819792163521,1603681008,11129487,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,725000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,18778736121329,1603681027,11129490,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,50000000000000,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,17689842440722,1603681027,11129490,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17684612366677,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,63113615507567,1603681027,11129490,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,56759092779434,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,17707532283162,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17698590290342,1603681027,11129490,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0000000000000000000000000000000000000000,63113615507567,1603681027,11129490,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,57129453989907,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17684630814616,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,63699811445966,1603681027,11129490,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,57106552521361,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17698571837959,1603681027,11129490,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0000000000000000000000000000000000000000,63699811445966,1603681027,11129490,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,57476348634470,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17684649239721,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,64288819453883,1603681027,11129490,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,57453465591029,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17698553408451,1603681027,11129490,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0000000000000000000000000000000000000000,64288819453883,1603681027,11129490,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,57822682742169,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,50165496489468,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,18804924335915,1603681027,11129490,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,38914484336,1603681027,11129490,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,94374344471246247341,1603681027,11129490,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,750000000000.0,9263587
0x1a9585684a3083cfdbda6afedbc64c04217cb8f203d9912f107e3b9d88f99e61,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,74374344471246247341,1603681027,11129490,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,,750000000000.0,9263587
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,18831395001586,1603681058,11129491,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,50000000000000,1603681058,11129491,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,17742238026578,1603681058,11129491,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17737017550683,1603681058,11129491,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,64665687671217,1603681058,11129491,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,57595309054444,1603681058,11129491,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,17759980264604,1603681058,11129491,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17750986655307,1603681058,11129491,USDT,0xdac17f958d2ee523a2206206994597c13d831ec7,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,0x0000000000000000000000000000000000000000,64665687671217,1603681058,11129491,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,57971766323427,1603681058,11129491,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0x45f783cce6b7ff23b2ab2d70e416cdb7d6055f51,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,17737036079431,1603681058,11129491,USDC,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,,775000000000.0,9251571
0x2643cc80871c4134704863b17f10901ea6d11646fc10162ff1fb504e7137c193,0x0000000000000000000000000000000000000000,0xc6028a9fa486f52efd2b95b949ac630d287ce0af,65272850233676,1603681058,11129491,fUSDC,0xf0358e8c3cd5fa238a29301d0bea3d63a17bedbe,,775000000000.0,9251571
